ID,Estado,Codigo,EAN,Nombre,Unidad,Categoria,Precio Base,Sucursal Dueña,Sucursal (Stock/Precio),Stock Actual,Stock Minimo,Precio Venta,Diferencia Precio (Base vs Venta)
cmlvhlj0p000ul504y5q47nq0,Activo,"INT1771628048521",""," cerveza 361",Un,"bebidas",4000,"Global","Suc. Rivadavia",0,0,4000,0
cmlvhlj0p000ul504y5q47nq0,Activo,"INT1771628048521",""," cerveza 361",Un,"bebidas",4000,"Global","Suc. Perito Moreno",5,0,4000,0
cmlh0o6ww0002ky04d9pcwjn2,Activo,"INT1770753092864","7790154000027","sidra del valle anana fizz x720cc",Un,"bebidas",6000,"Global","Suc. Cepernic",0,6,6000,0
cmlh0o6ww0002ky04d9pcwjn2,Activo,"INT1770753092864","7790154000027","sidra del valle anana fizz x720cc",Un,"bebidas",6000,"Global","Suc. Rivadavia",1,6,6000,0
cmlh0o6ww0002ky04d9pcwjn2,Activo,"INT1770753092864","7790154000027","sidra del valle anana fizz x720cc",Un,"bebidas",6000,"Global","Suc. Perito Moreno",0,6,6000,0
cmlh0mtlz000jky04qwhn5sfq,Activo,"INT1770753028967","7790154000652","sidra del valle x720cc",Un,"bebidas",6000,"Global","Suc. Cepernic",0,6,6000,0
cmlh0mtlz000jky04qwhn5sfq,Activo,"INT1770753028967","7790154000652","sidra del valle x720cc",Un,"bebidas",6000,"Global","Suc. Rivadavia",1,6,6000,0
cmlh0mtlz000jky04qwhn5sfq,Activo,"INT1770753028967","7790154000652","sidra del valle x720cc",Un,"bebidas",6000,"Global","Suc. Perito Moreno",0,6,6000,0
cmlh0pada0005ky04d81wb80x,Activo,"INT1770753143998","7792316001019","sidra la victoria x720ml",Un,"bebidas",6000,"Global","Suc. Cepernic",0,6,6000,0
cmlh0pada0005ky04d81wb80x,Activo,"INT1770753143998","7792316001019","sidra la victoria x720ml",Un,"bebidas",6000,"Global","Suc. Rivadavia",4,6,6000,0
cmlh0pada0005ky04d81wb80x,Activo,"INT1770753143998","7792316001019","sidra la victoria x720ml",Un,"bebidas",6000,"Global","Suc. Perito Moreno",0,6,6000,0
cmlfnn5gw0006l4044n148ju5,Activo,"INT1770670743152","7792758001066","SECCO  COLA 2,25L",Un,"bebidas",3000,"Global","Suc. Cepernic",0,6,3000,0
cmlfnn5gw0006l4044n148ju5,Activo,"INT1770670743152","7792758001066","SECCO  COLA 2,25L",Un,"bebidas",3000,"Global","Suc. Rivadavia",4,6,3000,0
cmlfnn5gw0006l4044n148ju5,Activo,"INT1770670743152","7792758001066","SECCO  COLA 2,25L",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,6,3000,0
cmlfnrpl60003l50460vlbkfj,Activo,"INT1770670955849","7792758012253","SECCO LIMA LIMON X2,25L",Un,"bebidas",3000,"Global","Suc. Cepernic",0,6,3000,0
cmlfnrpl60003l50460vlbkfj,Activo,"INT1770670955849","7792758012253","SECCO LIMA LIMON X2,25L",Un,"bebidas",3000,"Global","Suc. Rivadavia",1,6,3000,0
cmlfnrpl60003l50460vlbkfj,Activo,"INT1770670955849","7792758012253","SECCO LIMA LIMON X2,25L",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,6,3000,0
cmlfnu0260009l404ndh113y7,Activo,"INT1770671062734","7792758372258","SECCO POMELO INTESO X2,25L",Un,"bebidas",3000,"Global","Suc. Cepernic",0,6,3000,0
cmlfnu0260009l404ndh113y7,Activo,"INT1770671062734","7792758372258","SECCO POMELO INTESO X2,25L",Un,"bebidas",3000,"Global","Suc. Rivadavia",0,6,3000,0
cmlfnu0260009l404ndh113y7,Activo,"INT1770671062734","7792758372258","SECCO POMELO INTESO X2,25L",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,6,3000,0
cmlvhqxyb0014l504t047yuyi,Activo,"INT1771628301155","","toro tinto caja ",Un,"General",4500,"Global","Suc. Cepernic",0,0,4500,0
cmlvhqxyb0014l504t047yuyi,Activo,"INT1771628301155","","toro tinto caja ",Un,"General",4500,"Global","Suc. Rivadavia",0,0,4500,0
cmlvhqxyb0014l504t047yuyi,Activo,"INT1771628301155","","toro tinto caja ",Un,"General",4500,"Global","Suc. Perito Moreno",33,0,4500,0
cmlvjrjvv0005jv04ms3z699f,Activo,"INT1771631688810","","w doble",Un,"bebidas",20000,"Global","Suc. Cepernic",0,0,20000,0
cmlvjrjvv0005jv04ms3z699f,Activo,"INT1771631688810","","w doble",Un,"bebidas",20000,"Global","Suc. Rivadavia",0,0,20000,0
cmlvjrjvv0005jv04ms3z699f,Activo,"INT1771631688810","","w doble",Un,"bebidas",20000,"Global","Suc. Perito Moreno",3,0,20000,0
cmlvjswbe000ajv0467bhc2c5,Inactivo,"INT1771631751578","","fernet 750ml",Un,"bebidas",25000,"Global","Suc. Cepernic",0,0,25000,0
cmlvjswbe000ajv0467bhc2c5,Inactivo,"INT1771631751578","","fernet 750ml",Un,"bebidas",25000,"Global","Suc. Rivadavia",0,0,25000,0
cmlvjswbe000ajv0467bhc2c5,Inactivo,"INT1771631751578","","fernet 750ml",Un,"bebidas",25000,"Global","Suc. Perito Moreno",5,0,25000,0
